escenario,operacion,t_rel_s,latencia_ms,servicio_ms,espera_cola_ms,estado,bytes,error
oficina x245,resumen de video,0.01,121.89,54.45,67.44,200,13773,
oficina x245,eventos recientes,0.012,119.91,34.63,85.27,200,14691,
oficina x245,resumen de video,0.056,74.82,33.92,40.9,200,13773,
oficina x245,eventos recientes,0.062,70.51,34.4,36.11,200,14691,
oficina x245,panel en vivo,0.062,63.84,27.92,35.93,200,42,
oficina x245,panel en vivo,0.063,63.44,28.12,35.32,200,42,
oficina x245,estado del sistema,0.067,64.64,32.83,31.81,200,318,
oficina x245,buscar contacto,0.067,59.54,27.59,31.95,200,840,
oficina x245,eventos recientes,0.079,53.84,32.75,21.09,200,14691,
oficina x245,panel en vivo,0.112,28.12,19.66,8.46,200,42,
oficina x245,resumen de video,0.112,35.92,27.12,8.8,200,13773,
oficina x245,eventos recientes,0.12,27.09,23.81,3.28,200,14691,
oficina x245,panel en vivo,0.124,13.89,8.11,5.78,200,42,
oficina x245,resumen de video,0.125,23.92,18.6,5.32,200,13773,
oficina x245,panel en vivo,0.125,20.44,14.91,5.53,200,42,
oficina x245,resumen de video,0.128,15.76,11.29,4.47,200,13773,
oficina x245,panel en vivo,0.141,8.97,6.85,2.12,200,42,
oficina x245,resumen de video,0.143,681.0,519.1,161.9,200,13773,
oficina x245,resumen de video,0.144,16.89,13.45,3.44,200,13773,
oficina x245,estado del sistema,0.144,510.04,309.11,200.92,200,318,
oficina x245,panel en vivo,0.149,466.65,270.44,196.21,200,42,
oficina x245,panel en vivo,0.155,460.64,269.67,190.97,200,42,
oficina x245,panel en vivo,0.156,6.82,2.14,4.68,200,42,
oficina x245,panel en vivo,0.159,442.09,298.75,143.34,200,42,
oficina x245,panel en vivo,0.16,441.78,258.97,182.81,200,42,
oficina x245,resumen de video,0.164,8.2,7.65,0.55,200,13773,
oficina x245,eventos recientes,0.166,182.47,90.29,92.18,200,14691,
oficina x245,panel en vivo,0.167,7.31,7.08,0.23,200,42,
oficina x245,resumen de video,0.167,13.26,12.46,0.81,200,13773,
oficina x245,eventos recientes,0.168,486.63,308.14,178.5,200,14691,
oficina x245,panel en vivo,0.169,10.58,6.79,3.79,200,42,
oficina x245,estado del sistema,0.17,187.81,74.89,112.92,200,318,
oficina x245,panel en vivo,0.17,177.42,63.95,113.47,200,42,
oficina x245,panel en vivo,0.173,426.6,255.87,170.73,200,42,
oficina x245,estado del sistema,0.174,479.99,307.48,172.51,200,318,
oficina x245,panel en vivo,0.175,424.71,251.46,173.24,200,42,
oficina x245,estado del sistema,0.176,445.78,272.87,172.91,200,318,
oficina x245,eventos recientes,0.181,158.23,54.73,103.5,200,14691,
oficina x245,resumen de video,0.182,174.81,71.53,103.28,200,13773,
oficina x245,panel en vivo,0.188,412.49,251.32,161.18,200,42,
oficina x245,resumen de video,0.19,15.83,6.11,9.72,200,13773,
oficina x245,eventos recientes,0.191,167.81,73.46,94.35,200,14691,
oficina x245,panel en vivo,0.193,12.24,4.48,7.77,200,42,
oficina x245,panel en vivo,0.195,421.63,268.98,152.65,200,42,
oficina x245,resumen de video,0.196,553.0,399.82,153.18,200,13773,
oficina x245,resumen de video,0.197,658.96,505.73,153.23,200,13773,
oficina x245,panel en vivo,0.197,452.12,301.22,150.9,200,42,
oficina x245,eventos recientes,0.199,456.25,302.85,153.39,200,14691,
oficina x245,eventos recientes,0.204,448.31,301.65,146.66,200,14691,
oficina x245,resumen de video,0.205,601.26,454.05,147.21,200,13773,
oficina x245,panel en vivo,0.209,391.72,250.26,141.46,200,42,
oficina x245,eventos recientes,0.209,452.43,308.81,143.63,200,14691,
oficina x245,eventos recientes,0.21,128.88,53.37,75.51,200,14691,
oficina x245,eventos recientes,0.217,495.95,359.42,136.53,200,14691,
oficina x245,panel en vivo,0.217,121.94,53.31,68.63,200,42,
oficina x245,eventos recientes,0.223,491.09,360.56,130.53,200,14691,
oficina x245,resumen de video,0.23,4.38,3.78,0.6,200,13773,
oficina x245,panel en vivo,0.233,423.0,301.88,121.12,200,42,
oficina x245,resumen de video,0.237,4.76,3.68,1.08,200,13773,
oficina x245,eventos recientes,0.237,546.07,429.02,117.04,200,14691,
oficina x245,eventos recientes,0.237,119.4,69.65,49.75,200,14691,
oficina x245,eventos recientes,0.238,118.53,69.51,49.02,200,14691,
oficina x245,panel en vivo,0.241,107.51,60.46,47.05,200,42,
oficina x245,eventos recientes,0.244,368.95,262.59,106.36,200,14691,
oficina x245,eventos recientes,0.245,425.72,315.91,109.8,200,14691,
oficina x245,resumen de video,0.245,8.22,5.33,2.89,200,13773,
oficina x245,estado del sistema,0.245,5.97,3.09,2.89,200,318,
oficina x245,eventos recientes,0.253,360.58,262.51,98.07,200,14691,
oficina x245,panel en vivo,0.254,2.48,2.23,0.25,200,42,
oficina x245,resumen de video,0.254,429.74,332.62,97.12,200,13773,
oficina x245,panel en vivo,0.256,399.41,295.59,103.82,200,42,
oficina x245,panel en vivo,0.258,399.1,297.04,102.07,200,42,
oficina x245,panel en vivo,0.264,349.61,257.17,92.45,200,42,
oficina x245,eventos recientes,0.266,346.83,256.12,90.72,200,14691,
oficina x245,estado del sistema,0.269,88.64,69.06,19.58,200,318,
oficina x245,eventos recientes,0.27,86.52,67.68,18.84,200,14691,
oficina x245,panel en vivo,0.27,386.48,295.6,90.88,200,42,
oficina x245,panel en vivo,0.27,3.7,2.33,1.37,200,42,
oficina x245,estado del sistema,0.272,453.65,364.96,88.69,200,318,
oficina x245,eventos recientes,0.275,419.33,333.41,85.91,200,14691,
oficina x245,eventos recientes,0.279,382.76,305.34,77.41,200,14691,
oficina x245,panel en vivo,0.28,12.88,8.64,4.23,200,42,
oficina x245,eventos recientes,0.28,11.8,7.92,3.88,200,14691,
oficina x245,panel en vivo,0.286,366.32,295.4,70.92,200,42,
oficina x245,panel en vivo,0.295,43.67,34.62,9.06,200,42,
oficina x245,eventos recientes,0.295,3.15,2.65,0.5,200,14691,
oficina x245,panel en vivo,0.296,52.26,44.06,8.2,200,42,
oficina x245,panel en vivo,0.298,358.81,295.36,63.45,200,42,
oficina x245,panel en vivo,0.298,358.37,294.7,63.67,200,42,
oficina x245,panel en vivo,0.299,40.77,34.49,6.27,200,42,
oficina x245,resumen de video,0.299,515.82,457.93,57.89,200,13773,
oficina x245,eventos recientes,0.302,55.12,51.53,3.59,200,14691,
oficina x245,panel en vivo,0.303,36.99,33.2,3.79,200,42,
oficina x245,eventos recientes,0.303,7.65,6.9,0.75,200,14691,
oficina x245,panel en vivo,0.304,353.55,295.5,58.05,200,42,
oficina x245,panel en vivo,0.307,3.7,3.14,0.56,200,42,
oficina x245,eventos recientes,0.311,372.81,325.82,46.99,200,14691,
oficina x245,eventos recientes,0.312,47.2,44.49,2.71,200,14691,
oficina x245,panel en vivo,0.313,24.64,19.74,4.89,200,42,
oficina x245,panel en vivo,0.316,306.25,263.99,42.26,200,42,
oficina x245,eventos recientes,0.316,452.21,405.44,46.77,200,14691,
oficina x245,resumen de video,0.318,504.93,464.5,40.43,200,13773,
oficina x245,eventos recientes,0.319,437.67,394.08,43.59,200,14691,
oficina x245,panel en vivo,0.321,17.03,15.98,1.05,200,42,
oficina x245,resumen de video,0.321,627.12,585.4,41.73,200,13773,
oficina x245,resumen de video,0.322,540.34,498.97,41.37,200,13773,
oficina x245,resumen de video,0.322,535.76,490.25,45.51,200,13773,
oficina x245,eventos recientes,0.329,368.28,328.86,39.42,200,14691,
oficina x245,panel en vivo,0.33,331.96,303.84,28.12,200,42,
oficina x245,eventos recientes,0.335,361.52,327.61,33.9,200,14691,
oficina x245,resumen de video,0.341,562.67,535.07,27.61,200,13773,
oficina x245,resumen de video,0.344,391.01,375.75,15.26,200,13773,
oficina x245,panel en vivo,0.349,9.6,7.08,2.52,200,42,
oficina x245,resumen de video,0.35,15.43,13.23,2.2,200,13773,
oficina x245,resumen de video,0.351,15.66,14.06,1.59,200,13773,
oficina x245,panel en vivo,0.353,15.91,9.53,6.38,200,42,
oficina x245,eventos recientes,0.353,14.18,13.39,0.79,200,14691,
oficina x245,eventos recientes,0.354,325.54,319.89,5.65,200,14691,
oficina x245,panel en vivo,0.357,308.95,306.35,2.59,200,42,
oficina x245,panel en vivo,0.358,308.02,302.44,5.58,200,42,
oficina x245,panel en vivo,0.36,300.93,291.42,9.51,200,42,
oficina x245,buscar contacto,0.363,65.86,64.75,1.11,200,465,
oficina x245,eventos recientes,0.365,7.74,7.34,0.4,200,14691,
oficina x245,eventos recientes,0.369,9.72,6.04,3.67,200,14691,
oficina x245,resumen de video,0.369,388.23,367.79,20.44,200,13773,
oficina x245,resumen de video,0.37,615.3,615.27,0.03,200,13773,
oficina x245,panel en vivo,0.37,290.73,266.02,24.7,200,42,
oficina x245,estado del sistema,0.372,309.16,290.8,18.36,200,318,
oficina x245,panel en vivo,0.373,9.22,8.69,0.53,200,42,
oficina x245,estado del sistema,0.373,308.19,290.94,17.25,200,318,
oficina x245,estado del sistema,0.374,325.18,303.7,21.48,200,318,
oficina x245,panel en vivo,0.378,302.54,289.16,13.38,200,42,
oficina x245,panel en vivo,0.382,280.6,261.93,18.67,200,42,
oficina x245,panel en vivo,0.382,298.12,284.77,13.35,200,42,
oficina x245,panel en vivo,0.386,296.53,285.78,10.75,200,42,
oficina x245,panel en vivo,0.386,296.8,285.93,10.87,200,42,
oficina x245,estado del sistema,0.388,3.12,2.7,0.42,200,318,
oficina x245,panel en vivo,0.39,4.24,3.45,0.79,200,42,
oficina x245,resumen de video,0.392,9.49,8.28,1.21,200,13773,
oficina x245,panel en vivo,0.394,3.87,3.25,0.61,200,42,
oficina x245,panel en vivo,0.394,8.48,2.88,5.59,200,42,
oficina x245,panel en vivo,0.404,8.19,7.76,0.43,200,42,
oficina x245,panel en vivo,0.406,3.96,2.07,1.88,200,42,
oficina x245,resumen de video,0.412,308.85,308.66,0.2,200,13773,
oficina x245,panel en vivo,0.412,13.75,13.49,0.26,200,42,
oficina x245,eventos recientes,0.412,211.27,210.78,0.49,200,14691,
oficina x245,panel en vivo,0.413,180.76,180.6,0.16,200,42,
oficina x245,estado del sistema,0.418,212.75,212.09,0.66,200,318,
oficina x245,panel en vivo,0.419,244.37,236.93,7.44,200,42,
oficina x245,resumen de video,0.421,303.02,302.16,0.86,200,13773,
oficina x245,panel en vivo,0.422,246.44,241.37,5.07,200,42,
oficina x245,panel en vivo,0.423,221.75,220.89,0.86,200,42,
oficina x245,panel en vivo,0.425,252.93,250.46,2.46,200,42,
oficina x245,panel en vivo,0.426,229.46,227.66,1.8,200,42,
oficina x245,panel en vivo,0.439,213.81,212.94,0.88,200,42,
oficina x245,estado del sistema,0.442,258.45,257.33,1.13,200,318,
oficina x245,panel en vivo,0.443,214.09,210.29,3.8,200,42,
oficina x245,quien es quien,0.446,6.85,4.99,1.87,200,3475,
oficina x245,panel en vivo,0.447,209.67,208.79,0.88,200,42,
oficina x245,panel en vivo,0.447,212.73,211.11,1.61,200,42,
oficina x245,estado del sistema,0.452,270.3,268.86,1.44,200,318,
oficina x245,estado del sistema,0.455,253.88,253.56,0.33,200,318,
oficina x245,eventos recientes,0.456,285.02,284.63,0.39,200,14691,
oficina x245,resumen de video,0.46,490.78,490.24,0.54,200,13773,
oficina x245,estado del sistema,0.46,325.99,311.22,14.77,200,318,
oficina x245,resumen de video,0.466,428.11,427.36,0.75,200,13773,
oficina x245,resumen de video,0.467,479.24,477.51,1.73,200,13773,
oficina x245,eventos recientes,0.469,245.31,242.18,3.13,200,14691,
oficina x245,eventos recientes,0.471,271.1,264.44,6.66,200,14691,
oficina x245,resumen de video,0.473,432.83,432.63,0.21,200,13773,
oficina x245,panel en vivo,0.477,232.26,229.05,3.21,200,42,
oficina x245,contactos recientes,0.478,6.98,5.85,1.13,200,1557,
oficina x245,panel en vivo,0.481,175.91,175.68,0.23,200,42,
oficina x245,eventos recientes,0.484,218.71,215.31,3.41,200,14691,
oficina x245,panel en vivo,0.485,217.59,214.99,2.6,200,42,
oficina x245,panel en vivo,0.49,217.23,216.91,0.32,200,42,
oficina x245,panel en vivo,0.49,216.12,215.69,0.42,200,42,
oficina x245,eventos recientes,0.494,233.86,232.76,1.1,200,14691,
oficina x245,panel en vivo,0.495,212.46,211.68,0.78,200,42,
oficina x245,eventos recientes,0.495,266.92,265.8,1.12,200,14691,
oficina x245,estado del sistema,0.496,217.86,217.56,0.3,200,318,
oficina x245,panel en vivo,0.497,208.07,206.18,1.89,200,42,
oficina x245,panel en vivo,0.498,162.27,161.41,0.85,200,42,
oficina x245,panel en vivo,0.5,205.63,205.2,0.43,200,42,
oficina x245,resumen de video,0.504,332.78,332.07,0.71,200,13773,
oficina x245,panel en vivo,0.505,210.01,208.26,1.75,200,42,
oficina x245,panel en vivo,0.506,154.01,153.82,0.18,200,42,
oficina x245,estado del sistema,0.506,208.16,207.72,0.44,200,318,
oficina x245,panel en vivo,0.507,202.31,201.89,0.42,200,42,
oficina x245,estado del sistema,0.507,235.42,234.56,0.86,200,318,
oficina x245,estado del sistema,0.507,206.22,205.01,1.21,200,318,
oficina x245,panel en vivo,0.509,211.4,208.03,3.37,200,42,
oficina x245,resumen de video,0.511,380.14,378.71,1.43,200,13773,
oficina x245,eventos recientes,0.513,227.93,227.64,0.29,200,14691,
oficina x245,panel en vivo,0.514,206.61,205.97,0.64,200,42,
oficina x245,estado del sistema,0.515,199.59,199.38,0.21,200,318,
oficina x245,resumen de video,0.516,293.13,292.98,0.15,200,13773,
oficina x245,eventos recientes,0.519,202.58,200.52,2.06,200,14691,
oficina x245,estado del sistema,0.52,262.8,262.37,0.43,200,318,
oficina x245,panel en vivo,0.52,191.04,190.47,0.57,200,42,
oficina x245,panel en vivo,0.52,138.09,135.42,2.68,200,42,
oficina x245,eventos recientes,0.521,191.88,190.04,1.83,200,14691,
oficina x245,panel en vivo,0.529,194.07,193.43,0.64,200,42,
oficina x245,panel en vivo,0.529,139.12,138.93,0.19,200,42,
oficina x245,resumen de video,0.533,356.07,355.44,0.63,200,13773,
oficina x245,panel en vivo,0.533,132.95,132.29,0.66,200,42,
oficina x245,eventos recientes,0.536,219.92,219.28,0.64,200,14691,
oficina x245,panel en vivo,0.536,190.63,187.63,3.0,200,42,
oficina x245,eventos recientes,0.537,204.86,204.14,0.72,200,14691,
oficina x245,estado del sistema,0.537,189.46,186.49,2.96,200,318,
oficina x245,resumen de video,0.547,413.73,413.41,0.32,200,13773,
oficina x245,eventos recientes,0.547,173.18,171.77,1.41,200,14691,
oficina x245,panel en vivo,0.548,182.99,181.6,1.39,200,42,
oficina x245,panel en vivo,0.549,169.35,169.1,0.24,200,42,
oficina x245,eventos recientes,0.553,226.57,225.92,0.65,200,14691,
oficina x245,estado del sistema,0.553,221.46,220.47,0.99,200,318,
oficina x245,estado del sistema,0.557,196.78,196.63,0.15,200,318,
oficina x245,panel en vivo,0.558,110.46,108.77,1.69,200,42,
oficina x245,panel en vivo,0.56,173.06,172.72,0.34,200,42,
oficina x245,panel en vivo,0.569,153.26,152.49,0.78,200,42,
oficina x245,panel en vivo,0.576,149.05,147.46,1.59,200,42,
oficina x245,panel en vivo,0.577,148.39,147.61,0.79,200,42,
oficina x245,panel en vivo,0.577,162.74,160.16,2.58,200,42,
oficina x245,panel en vivo,0.577,149.02,147.97,1.04,200,42,
oficina x245,eventos recientes,0.58,246.87,245.71,1.17,200,14691,
oficina x245,panel en vivo,0.582,145.58,143.69,1.89,200,42,
oficina x245,panel en vivo,0.583,148.52,146.96,1.56,200,42,
oficina x245,eventos recientes,0.587,199.12,198.78,0.33,200,14691,
oficina x245,panel en vivo,0.588,155.09,154.02,1.07,200,42,
oficina x245,abrir ficha,0.591,3.03,2.6,0.43,200,1045,
oficina x245,resumen de video,0.591,279.39,271.68,7.71,200,13773,
oficina x245,resumen de video,0.591,360.37,358.94,1.43,200,13773,
oficina x245,eventos recientes,0.592,184.97,183.19,1.78,200,14691,
oficina x245,panel en vivo,0.593,102.95,101.74,1.22,200,42,
oficina x245,panel en vivo,0.597,136.8,134.12,2.68,200,42,
oficina x245,panel en vivo,0.598,135.58,132.78,2.79,200,42,
oficina x245,panel en vivo,0.6,104.4,101.83,2.56,200,42,
oficina x245,panel en vivo,0.607,141.89,139.81,2.07,200,42,
oficina x245,panel en vivo,0.609,130.85,128.48,2.36,200,42,
oficina x245,resumen de video,0.611,238.94,196.66,42.29,200,13773,
oficina x245,metricas documentos,0.612,4.92,3.29,1.63,200,2650,
oficina x245,estado del sistema,0.618,182.15,181.62,0.53,200,318,
oficina x245,eventos recientes,0.625,135.68,134.73,0.95,200,14691,
oficina x245,estado del sistema,0.626,129.37,128.52,0.86,200,318,
oficina x245,eventos recientes,0.626,128.1,127.62,0.48,200,14691,
oficina x245,eventos recientes,0.627,160.58,134.32,26.26,200,14691,
oficina x245,panel en vivo,0.629,91.51,90.19,1.32,200,42,
oficina x245,resumen de video,0.63,302.29,260.53,41.77,200,13773,
oficina x245,estado del sistema,0.643,181.04,149.23,31.81,200,318,
oficina x245,resumen de video,0.644,258.26,257.31,0.95,200,13773,
oficina x245,panel en vivo,0.646,135.87,105.99,29.88,200,42,
oficina x245,panel en vivo,0.652,116.65,109.4,7.25,200,42,
oficina x245,resumen de video,0.657,231.8,211.72,20.08,200,13773,
oficina x245,panel en vivo,0.658,111.66,105.97,5.69,200,42,
oficina x245,panel en vivo,0.661,105.57,89.49,16.08,200,42,
oficina x245,resumen de video,0.665,186.93,183.2,3.73,200,13773,
oficina x245,panel en vivo,0.668,102.79,101.22,1.57,200,42,
oficina x245,resumen de video,0.668,262.65,260.11,2.54,200,13773,
oficina x245,panel en vivo,0.671,90.9,77.04,13.85,200,42,
oficina x245,resumen de video,0.675,215.45,213.47,1.98,200,13773,
oficina x245,panel en vivo,0.676,84.04,80.78,3.26,200,42,
oficina x245,resumen de video,0.679,194.06,193.1,0.95,200,13773,
oficina x245,eventos recientes,0.682,165.13,164.67,0.46,200,14691,
oficina x245,resumen de video,0.682,285.79,280.17,5.62,200,13773,
oficina x245,panel en vivo,0.683,82.0,74.75,7.25,200,42,
oficina x245,resumen de video,0.683,193.69,192.82,0.87,200,13773,
oficina x245,eventos recientes,0.683,170.78,163.45,7.33,200,14691,
oficina x245,panel en vivo,0.684,72.25,69.22,3.03,200,42,
oficina x245,panel en vivo,0.688,104.06,99.83,4.22,200,42,
oficina x245,panel en vivo,0.693,71.7,71.0,0.7,200,42,
oficina x245,panel en vivo,0.694,77.99,76.79,1.21,200,42,
oficina x245,panel en vivo,0.698,85.56,81.55,4.01,200,42,
oficina x245,panel en vivo,0.701,113.42,108.23,5.19,200,42,
oficina x245,panel en vivo,0.711,110.44,106.87,3.57,200,42,
oficina x245,panel en vivo,0.716,92.67,85.61,7.06,200,42,
oficina x245,resumen de video,0.72,233.7,229.97,3.73,200,13773,
oficina x245,eventos recientes,0.723,102.53,90.67,11.86,200,14691,
oficina x245,panel en vivo,0.723,55.66,54.98,0.68,200,42,
oficina x245,panel en vivo,0.727,48.41,47.82,0.59,200,42,
oficina x245,panel en vivo,0.731,47.97,47.6,0.37,200,42,
oficina x245,estado del sistema,0.731,70.93,70.11,0.81,200,318,
oficina x245,eventos recientes,0.734,67.86,67.79,0.07,200,14691,
oficina x245,resumen de video,0.735,199.57,197.48,2.09,200,13773,
oficina x245,estado del sistema,0.74,124.41,118.54,5.87,200,318,
oficina x245,resumen de video,0.741,245.83,229.91,15.92,200,13773,
oficina x245,panel en vivo,0.746,71.16,66.99,4.17,200,42,
oficina x245,estado del sistema,0.751,105.17,102.16,3.02,200,318,
oficina x245,panel en vivo,0.752,104.85,85.73,19.12,200,42,
oficina x245,estado del sistema,0.754,110.39,104.21,6.17,200,318,
oficina x245,resumen de video,0.756,136.64,132.9,3.74,200,13773,
oficina x245,eventos recientes,0.759,65.63,63.28,2.35,200,14691,
oficina x245,eventos recientes,0.759,76.96,76.14,0.81,200,14691,
oficina x245,eventos recientes,0.76,82.97,80.84,2.13,200,14691,
oficina x245,estado del sistema,0.763,133.52,108.44,25.08,200,318,
oficina x245,estado del sistema,0.766,59.13,57.0,2.12,200,318,
oficina x245,panel en vivo,0.768,77.48,76.92,0.57,200,42,
oficina x245,estado del sistema,0.768,93.45,93.3,0.15,200,318,
oficina x245,panel en vivo,0.771,38.67,37.45,1.22,200,42,
oficina x245,panel en vivo,0.771,89.84,64.81,25.03,200,42,
oficina x245,eventos recientes,0.773,61.15,56.37,4.78,200,14691,
oficina x245,eventos recientes,0.774,81.35,80.21,1.15,200,14691,
oficina x245,resumen de video,0.777,139.93,130.27,9.66,200,13773,
oficina x245,resumen de video,0.778,135.83,134.53,1.3,200,13773,
oficina x245,eventos recientes,0.779,165.82,147.63,18.19,200,14691,
oficina x245,panel en vivo,0.782,41.2,35.56,5.65,200,42,
oficina x245,eventos recientes,0.782,223.73,196.66,27.08,200,14691,
oficina x245,resumen de video,0.785,214.55,189.8,24.75,200,13773,
oficina x245,eventos recientes,0.787,77.53,76.31,1.21,200,14691,
oficina x245,panel en vivo,0.789,43.45,41.67,1.77,200,42,
oficina x245,panel en vivo,0.791,82.88,57.96,24.92,200,42,
oficina x245,eventos recientes,0.791,58.69,58.4,0.29,200,14691,
oficina x245,panel en vivo,0.792,42.09,41.15,0.94,200,42,
oficina x245,eventos recientes,0.793,58.39,57.81,0.58,200,14691,
oficina x245,resumen de video,0.793,83.25,79.21,4.05,200,13773,
oficina x245,panel en vivo,0.794,47.81,46.6,1.2,200,42,
oficina x245,panel en vivo,0.799,43.69,41.57,2.13,200,42,
oficina x245,resumen de video,0.8,265.51,248.23,17.28,200,13773,
oficina x245,resumen de video,0.804,149.06,148.36,0.7,200,13773,
oficina x245,eventos recientes,0.805,38.53,37.73,0.79,200,14691,
oficina x245,estado del sistema,0.814,229.53,216.85,12.69,200,318,
oficina x245,resumen de video,0.815,150.47,120.03,30.44,200,13773,
oficina x245,panel en vivo,0.818,291.4,275.76,15.63,200,42,
oficina x245,panel en vivo,0.821,29.88,26.07,3.81,200,42,
oficina x245,resumen de video,0.821,123.6,119.62,3.98,200,13773,
oficina x245,resumen de video,0.824,132.64,109.8,22.84,200,13773,
oficina x245,panel en vivo,0.831,13.18,11.17,2.01,200,42,
oficina x245,panel en vivo,0.838,11.38,10.29,1.08,200,42,
oficina x245,panel en vivo,0.838,102.17,74.35,27.82,200,42,
oficina x245,eventos recientes,0.846,41.04,31.18,9.86,200,14691,
oficina x245,resumen de video,0.852,108.35,104.19,4.17,200,13773,
oficina x245,panel en vivo,0.853,188.91,167.74,21.17,200,42,
oficina x245,estado del sistema,0.862,124.41,105.71,18.7,200,318,
oficina x245,panel en vivo,0.862,21.5,17.97,3.53,200,42,
oficina x245,resumen de video,0.864,99.03,97.53,1.51,200,13773,
oficina x245,panel en vivo,0.865,3.21,3.03,0.18,200,42,
oficina x245,panel en vivo,0.866,315.49,299.88,15.61,200,42,
oficina x245,eventos recientes,0.867,49.78,46.55,3.23,200,14691,
oficina x245,estado del sistema,0.871,200.95,180.31,20.64,200,318,
oficina x245,eventos recientes,0.872,29.1,24.44,4.66,200,14691,
oficina x245,resumen de video,0.873,84.77,83.1,1.67,200,13773,
oficina x245,estado del sistema,0.875,23.21,21.81,1.4,200,318,
oficina x245,eventos recientes,0.878,147.18,121.16,26.03,200,14691,
oficina x245,panel en vivo,0.878,8.77,7.85,0.92,200,42,
oficina x245,panel en vivo,0.882,217.56,191.27,26.29,200,42,
oficina x245,panel en vivo,0.884,305.33,279.57,25.76,200,42,
oficina x245,estado del sistema,0.884,8.07,7.22,0.85,200,318,
oficina x245,eventos recientes,0.885,278.71,251.89,26.82,200,14691,
oficina x245,estado del sistema,0.889,44.03,43.04,0.99,200,318,
oficina x245,panel en vivo,0.89,3.67,3.35,0.32,200,42,
oficina x245,panel en vivo,0.892,238.74,213.67,25.07,200,42,
oficina x245,panel en vivo,0.894,142.69,117.43,25.27,200,42,
oficina x245,eventos recientes,0.894,19.17,18.55,0.62,200,14691,
oficina x245,eventos recientes,0.897,44.69,41.39,3.3,200,14691,
oficina x245,resumen de video,0.902,340.79,305.98,34.8,200,13773,
oficina x245,panel en vivo,0.902,15.52,13.96,1.56,200,42,
oficina x245,resumen de video,0.904,60.15,59.26,0.9,200,13773,
oficina x245,eventos recientes,0.904,62.7,60.43,2.27,200,14691,
oficina x245,estado del sistema,0.905,49.73,37.91,11.82,200,318,
oficina x245,resumen de video,0.906,65.45,51.65,13.81,200,13773,
oficina x245,estado del sistema,0.91,23.05,22.12,0.93,200,318,
oficina x245,buscar contacto,0.917,30.73,21.26,9.47,200,545,
oficina x245,eventos recientes,0.917,8.07,7.47,0.6,200,14691,
oficina x245,eventos recientes,0.918,26.46,25.8,0.66,200,14691,
oficina x245,resumen de video,0.92,173.59,132.25,41.34,200,13773,
oficina x245,resumen de video,0.92,39.45,38.27,1.17,200,13773,
oficina x245,eventos recientes,0.923,30.57,29.25,1.32,200,14691,
oficina x245,eventos recientes,0.927,35.27,30.18,5.08,200,14691,
oficina x245,resumen de video,0.933,158.63,125.66,32.97,200,13773,
oficina x245,panel en vivo,0.935,17.68,17.57,0.12,200,42,
oficina x245,panel en vivo,0.935,18.48,18.02,0.45,200,42,
oficina x245,panel en vivo,0.935,19.02,18.09,0.93,200,42,
oficina x245,eventos recientes,0.944,12.95,12.12,0.83,200,14691,
oficina x245,resumen de video,0.953,26.48,18.0,8.49,200,13773,
oficina x245,panel en vivo,0.961,5.77,5.64,0.13,200,42,
oficina x245,resumen de video,0.965,16.46,10.45,6.01,200,13773,
oficina x245,estado del sistema,0.965,11.2,10.3,0.9,200,318,
oficina x245,panel en vivo,0.969,85.62,54.63,30.99,200,42,
oficina x245,panel en vivo,0.969,157.22,124.81,32.41,200,42,
oficina x245,panel en vivo,0.97,224.83,192.44,32.39,200,42,
oficina x245,panel en vivo,0.972,7.59,2.75,4.85,200,42,
oficina x245,eventos recientes,0.972,15.99,14.94,1.05,200,14691,
oficina x245,resumen de video,0.979,289.29,260.62,28.66,200,13773,
oficina x245,panel en vivo,0.983,7.3,6.08,1.22,200,42,
oficina x245,eventos recientes,0.984,3.98,3.1,0.88,200,14691,
oficina x245,panel en vivo,0.986,6.29,6.17,0.13,200,42,
oficina x245,panel en vivo,0.997,3.52,2.57,0.96,200,42,
oficina x245,panel en vivo,1.004,165.73,143.57,22.16,200,42,
oficina x245,panel en vivo,1.004,4.89,4.5,0.4,200,42,
oficina x245,panel en vivo,1.005,105.93,83.01,22.92,200,42,
oficina x245,estado del sistema,1.01,3.35,2.6,0.75,200,318,
oficina x245,panel en vivo,1.012,4.99,4.3,0.69,200,42,
oficina x245,resumen de video,1.013,20.98,17.78,3.19,200,13773,
oficina x245,panel en vivo,1.016,14.03,13.18,0.85,200,42,
oficina x245,eventos recientes,1.018,12.99,12.84,0.15,200,14691,
oficina x245,panel en vivo,1.021,13.31,13.08,0.23,200,42,
oficina x245,panel en vivo,1.021,14.68,10.22,4.46,200,42,
oficina x245,estado del sistema,1.022,12.24,11.4,0.83,200,318,
oficina x245,resumen de video,1.026,11.75,10.27,1.48,200,13773,
oficina x245,panel en vivo,1.031,66.8,53.76,13.04,200,42,
oficina x245,resumen de video,1.033,11.75,11.61,0.14,200,13773,
oficina x245,panel en vivo,1.036,17.93,15.66,2.27,200,42,
oficina x245,panel en vivo,1.038,3.82,3.32,0.5,200,42,
oficina x245,panel en vivo,1.039,107.1,90.52,16.58,200,42,
oficina x245,resumen de video,1.039,15.32,9.32,6.0,200,13773,
oficina x245,estado del sistema,1.051,6.39,4.7,1.69,200,318,
oficina x245,estado del sistema,1.052,156.39,133.34,23.04,200,318,
oficina x245,quien es quien,1.055,6.67,5.25,1.41,200,3475,
